"","V1","V2","V3","V4"
"47958",1,-0.0371043048509399,-0.0371043048509399,1
"47959",1,-0.0371043048509399,-0.0371043048509399,1
"47960",1,-0.0371043048509399,-0.0371043048509399,1
"47961",1,-0.0371043048509399,-0.0371043048509399,1
"47962",1,-0.0371043048509399,-0.0371043048509399,1
"47963",1,-0.941928562993289,-0.941928562993289,1
"47964",1,-0.941928562993289,-0.941928562993289,1
"47965",1,-0.941928562993289,-0.941928562993289,1
"47966",1,-0.941928562993289,-0.941928562993289,1
"47967",1,-0.941928562993289,-0.941928562993289,1
"47968",1,-0.941928562993289,-0.941928562993289,1
"47969",1,-0.941928562993289,-0.941928562993289,1
"47970",1,-0.228112325775871,-0.228112325775871,1
"47971",1,-0.755724606474237,-0.755724606474237,1
"47972",1,0.686362296805294,0.686362296805294,1
"47973",1,0.178844286455524,0.178844286455524,1
"47974",1,0.178844286455524,0.178844286455524,1
"47975",1,0.0398158252750835,0.0398158252750835,1
"47976",1,0.0398158252750835,0.0398158252750835,1
"47977",1,0.0398158252750835,0.0398158252750835,1
"47978",1,0.0398158252750835,0.0398158252750835,1
"47979",1,0.0398158252750835,0.0398158252750835,1
"47980",1,0.0398158252750835,0.0398158252750835,1
"47981",1,0.0398158252750835,0.0398158252750835,1
"47982",1,0.0398158252750835,0.0398158252750835,1
"47983",1,0.0398158252750835,0.0398158252750835,1
"47984",1,0.0398158252750835,0.0398158252750835,1
"47985",1,0.0398158252750835,0.0398158252750835,1
"47986",1,0.0398158252750835,0.0398158252750835,1
"47987",1,0.0398158252750835,0.0398158252750835,1
"47988",1,0.060421236699717,0.060421236699717,1
"47989",1,-0.206146820147367,-0.206146820147367,1
"47990",1,-0.206146820147367,-0.206146820147367,1
"47991",1,-0.206146820147367,-0.206146820147367,1
"47992",1,-0.206146820147367,-0.206146820147367,1
"47993",1,-0.206146820147367,-0.206146820147367,1
"47994",1,0.134945737512327,0.134945737512327,1
"47995",1,-0.181542775801257,-0.181542775801257,1
"47996",1,-0.181542775801257,-0.181542775801257,1
"47997",1,-0.181542775801257,-0.181542775801257,1
"47998",1,-0.181542775801257,-0.181542775801257,1
"47999",1,0.343957322531842,0.343957322531842,1
"48000",1,0.343957322531842,0.343957322531842,1
"48001",1,0.596287388968517,0.596287388968517,1
"48002",1,0.596287388968517,0.596287388968517,1
"48003",1,0.596287388968517,0.596287388968517,1
"48004",1,-0.848757509023555,-0.848757509023555,1
"48005",1,-0.404892304111734,-0.404892304111734,1
"48006",1,-0.674602521613254,-0.674602521613254,1
"48007",1,-0.674602521613254,-0.674602521613254,1
"48008",1,-0.674602521613254,-0.674602521613254,1
"48009",1,-0.674602521613254,-0.674602521613254,1
"48010",1,-0.272559670221493,-0.272559670221493,1
"48011",1,0.000796421505827816,0.000796421505827816,1
"48012",1,0.000796421505827816,0.000796421505827816,1
"48013",1,0.000796421505827816,0.000796421505827816,1
"48014",1,0.6161733159711,0.6161733159711,1
"48015",1,0.6161733159711,0.6161733159711,1
"48016",1,0.6161733159711,0.6161733159711,1
"48017",1,0.6161733159711,0.6161733159711,1
"48018",1,0.6161733159711,0.6161733159711,1
"48019",1,0.6161733159711,0.6161733159711,1
"48020",1,0.6161733159711,0.6161733159711,1
"48021",1,0.6161733159711,0.6161733159711,1
"48022",1,0.6161733159711,0.6161733159711,1
"48023",1,0.346007367228732,0.346007367228732,1
"48024",1,-0.632896202280117,-0.632896202280117,1
"48025",1,-0.632896202280117,-0.632896202280117,1
"48026",1,-0.404360666297093,-0.404360666297093,1
"48027",1,-0.404360666297093,-0.404360666297093,1
"48028",1,-0.404360666297093,-0.404360666297093,1
"48029",1,0.761563958527626,0.761563958527626,1
"48030",1,0.761563958527626,0.761563958527626,1
"48031",1,0.761563958527626,0.761563958527626,1
"48032",1,0.761563958527626,0.761563958527626,1
"48033",1,0.761563958527626,0.761563958527626,1
"48034",1,0.761563958527626,0.761563958527626,1
"48035",1,0.761563958527626,0.761563958527626,1
"48036",1,0.761563958527626,0.761563958527626,1
"48037",1,0.761563958527626,0.761563958527626,1
"48038",1,0.761563958527626,0.761563958527626,1
"48039",1,0.761563958527626,0.761563958527626,1
"48040",1,0.761563958527626,0.761563958527626,1
"48041",1,0.761563958527626,0.761563958527626,1
"48042",1,0.761563958527626,0.761563958527626,1
"48043",1,0.761563958527626,0.761563958527626,1
"48044",1,0.490526166131151,0.490526166131151,1
